OrderDate,ProductKey,CustomerKey,TerritoryKey,OrderQuantity
5/20/2020,537,27279,1,1
5/20/2020,538,15914,1,1
5/20/2020,539,14447,1,1
5/20/2020,540,17934,8,1
5/20/2020,541,24377,9,1
5/21/2020,371,13915,4,1
5/21/2020,371,18160,10,1
5/21/2020,356,12826,8,1
5/21/2020,369,24462,9,1
5/21/2020,330,19452,7,1
5/22/2020,354,15587,9,1
5/22/2020,324,27365,9,1
5/22/2020,358,27261,1,1
5/22/2020,362,12806,8,1
5/22/2020,371,24461,9,1
5/22/2020,385,14442,4,1
5/22/2020,354,15597,9,1
5/22/2020,358,21614,6,1
5/23/2020,320,21015,8,1
5/23/2020,375,16430,7,1
5/23/2020,377,13927,4,1
5/23/2020,360,12816,8,1
5/24/2020,379,18633,10,1
5/24/2020,362,27439,4,1
5/24/2020,334,20930,8,1
5/24/2020,377,13939,4,1
5/24/2020,328,15899,4,1
5/24/2020,340,21093,10,1
5/24/2020,342,15890,4,1
5/24/2020,373,17945,8,1
5/24/2020,371,24372,9,1
5/25/2020,326,15909,4,1
5/25/2020,389,26582,6,1
5/25/2020,379,18126,10,1
5/25/2020,387,17834,7,1
5/25/2020,358,15585,9,1
5/25/2020,354,15725,9,1
5/25/2020,379,24305,9,1
5/26/2020,360,11425,7,1
5/26/2020,352,15266,9,1
5/26/2020,360,27262,1,1
5/26/2020,352,27452,4,1
5/27/2020,373,24282,9,1
5/27/2020,342,20923,8,1
5/27/2020,362,27416,1,1
5/27/2020,362,15719,9,1
5/27/2020,214,12742,8,1
5/27/2020,215,17928,8,1
5/27/2020,218,21629,6,1
5/27/2020,219,19458,7,1
5/28/2020,220,27450,1,1
5/28/2020,223,27294,4,1
5/28/2020,226,27469,9,1
5/28/2020,229,15941,4,1
5/28/2020,232,24304,9,1
5/28/2020,235,20979,8,1
5/28/2020,445,15596,9,1
5/29/2020,446,27431,1,1
5/29/2020,447,27281,5,1
5/29/2020,448,19474,7,1
5/29/2020,449,27277,4,1
5/29/2020,450,27545,6,1
5/29/2020,451,24281,9,1
5/29/2020,452,24367,9,1
5/29/2020,453,27536,6,1
5/30/2020,454,24283,9,1
5/30/2020,455,14420,1,1
5/30/2020,456,15908,4,1
5/30/2020,457,15589,9,1
5/30/2020,458,19289,8,1
5/30/2020,459,16426,7,1
5/30/2020,460,18627,10,1
5/30/2020,461,19511,10,1
5/30/2020,462,27356,9,1
5/31/2020,464,15888,1,1
5/31/2020,466,24378,9,1
5/31/2020,468,27455,1,1
5/31/2020,469,19288,8,1
5/31/2020,470,12747,8,1
5/31/2020,471,15582,9,1
5/31/2020,472,27550,6,1
5/31/2020,473,25214,9,1
5/31/2020,474,13917,4,1
6/1/2020,475,24476,9,1
6/1/2020,476,21669,10,1
6/1/2020,477,14486,4,1
6/1/2020,478,19903,7,1
6/1/2020,479,16176,9,1
6/1/2020,480,17963,8,1
6/1/2020,481,16513,7,1
6/1/2020,482,24465,9,1
6/1/2020,483,21534,10,1
6/2/2020,484,27553,4,1
6/2/2020,485,14498,4,1
6/2/2020,486,11587,7,1
6/2/2020,487,19945,7,1
6/2/2020,488,19940,10,1
6/2/2020,489,21508,10,1
6/2/2020,490,11578,7,1
6/3/2020,491,15972,4,1
6/3/2020,528,27575,4,1
6/3/2020,529,27489,9,1
6/3/2020,530,13553,10,1
6/3/2020,535,21509,10,1
6/4/2020,536,14471,4,1
6/4/2020,537,21016,8,1
6/4/2020,538,15989,4,1
6/4/2020,539,17900,7,1
6/5/2020,540,27493,9,1
6/5/2020,541,11546,7,1
6/5/2020,360,13255,8,1
6/5/2020,324,27498,9,1
6/5/2020,360,11433,7,1
6/5/2020,368,17980,8,1
6/5/2020,324,27483,9,1
6/6/2020,360,15808,9,1
6/6/2020,373,24601,9,1
6/6/2020,387,17944,7,1
6/6/2020,379,17989,8,1
6/6/2020,377,18019,8,1
6/7/2020,332,27613,6,1
6/7/2020,324,15961,4,1
6/7/2020,354,15754,9,1
6/8/2020,356,11479,7,1
6/8/2020,214,16436,7,1
6/8/2020,215,24596,9,1
6/8/2020,218,27573,4,1
6/8/2020,219,27535,4,1
6/8/2020,220,16155,9,1
6/8/2020,223,19918,10,1
6/8/2020,226,15953,4,1
6/10/2020,229,14473,4,1
6/10/2020,232,27504,1,1
6/10/2020,235,27541,4,1
6/10/2020,445,27552,4,1
6/10/2020,446,15964,4,1
6/11/2020,447,15752,9,1
6/11/2020,448,12863,8,1
6/11/2020,449,27473,9,1
6/11/2020,450,16570,7,1
6/11/2020,451,24480,9,1
6/12/2020,452,19916,10,1
6/12/2020,453,15976,1,1
6/12/2020,454,15753,9,1
6/13/2020,455,24590,9,1
6/13/2020,456,11432,7,1
6/13/2020,457,27555,4,1
6/13/2020,458,24506,9,1
6/13/2020,459,24586,9,1
6/14/2020,460,17894,7,1
6/14/2020,461,27484,9,1
6/14/2020,462,12867,8,1
6/16/2020,464,15980,1,1
6/16/2020,466,17885,7,1
6/16/2020,468,19922,7,1
6/16/2020,469,24605,9,1
6/17/2020,470,17983,8,1
6/17/2020,471,17897,7,1
6/17/2020,472,16169,9,1
6/17/2020,473,27508,4,1
6/17/2020,474,24478,9,1
6/17/2020,475,11429,7,1
6/17/2020,476,19517,7,1
6/17/2020,477,15784,9,1
6/17/2020,478,25243,9,1
6/18/2020,479,14464,4,1
6/18/2020,480,16161,9,1
6/18/2020,481,19070,10,1
6/18/2020,482,19037,10,1
6/18/2020,483,11576,7,1
6/18/2020,484,15994,1,1
6/18/2020,485,13557,10,1
6/19/2020,486,27554,4,1
6/19/2020,487,16560,7,1
6/19/2020,488,13404,10,1
6/19/2020,489,15954,4,1
6/20/2020,490,24503,9,1
6/20/2020,491,27574,4,1
6/20/2020,528,21545,10,1
6/20/2020,529,15793,9,1
6/20/2020,530,27602,6,1
6/21/2020,535,16164,9,1
6/21/2020,536,14485,4,1
6/21/2020,537,24505,9,1
6/21/2020,538,24585,9,1
6/21/2020,539,27540,4,1
6/21/2020,540,19902,7,1
6/21/2020,541,27459,4,1
6/21/2020,214,21516,10,1
6/21/2020,215,19073,10,1
6/21/2020,218,14481,1,1
6/21/2020,219,27472,9,1
6/21/2020,220,14495,4,1
6/21/2020,223,27485,9,1
6/21/2020,226,24482,9,1
6/21/2020,229,27471,9,1
6/22/2020,232,17984,8,1
6/22/2020,235,19504,7,1
6/22/2020,445,27523,1,1
6/22/2020,446,27544,4,1
6/23/2020,447,15830,9,1
6/23/2020,448,18005,8,1
6/23/2020,449,13978,1,1
6/24/2020,450,12846,8,1
6/24/2020,451,16551,7,1
6/24/2020,452,27546,4,1
6/24/2020,453,11577,7,1
6/24/2020,454,11583,7,1
6/24/2020,455,15751,9,1
6/25/2020,456,21029,8,1
6/25/2020,457,13517,10,1
6/25/2020,458,25226,9,1
6/25/2020,459,24587,9,1
6/25/2020,460,16532,7,1
6/26/2020,461,13562,10,1
6/26/2020,462,21668,10,1
6/27/2020,464,17985,8,1
6/27/2020,466,15755,9,1
6/27/2020,468,19049,10,1
6/27/2020,469,15757,9,1
6/27/2020,470,27559,1,1
6/27/2020,471,13976,1,1
6/27/2020,472,15832,9,1
6/27/2020,473,12833,8,1
6/28/2020,474,15734,9,1
6/28/2020,475,11547,7,1
6/28/2020,476,14472,4,1
6/28/2020,477,17998,8,1
6/29/2020,478,24477,9,1
6/30/2020,479,13407,10,1
6/30/2020,480,16156,9,1
6/30/2020,481,12850,8,1
6/30/2020,482,15959,1,1
6/30/2020,483,15786,9,1
6/30/2020,484,15729,9,1
6/30/2020,485,24602,9,1
7/1/2020,486,22430,7,1
7/1/2020,487,27767,8,3
7/1/2020,488,27767,8,1
7/1/2020,489,27873,9,1
7/1/2020,490,12132,7,2
7/1/2020,491,12132,7,1
7/1/2020,528,12132,7,1
7/1/2020,529,12132,7,1
7/1/2020,530,22998,6,1
7/1/2020,535,11245,8,2
7/1/2020,536,11245,8,2
7/1/2020,537,11245,8,1
7/1/2020,538,20662,1,1
7/1/2020,539,11263,1,2
7/2/2020,540,12390,8,2
7/2/2020,541,12390,8,1
7/2/2020,362,12390,8,1
7/2/2020,529,20824,10,3
7/2/2020,539,20824,10,2
7/2/2020,223,21440,4,2
7/2/2020,477,21440,4,2
7/2/2020,479,21440,4,2
7/2/2020,220,27820,10,1
7/2/2020,485,11020,6,2
7/2/2020,362,11020,6,1
7/2/2020,223,11448,9,2
7/2/2020,477,11448,9,2
7/2/2020,478,11448,9,2
7/2/2020,362,11448,9,1
7/2/2020,214,11241,7,1
7/3/2020,352,11449,9,1
7/3/2020,537,11449,9,1
7/3/2020,478,11240,10,3
7/3/2020,477,11240,10,2
7/3/2020,220,11240,10,1
7/3/2020,354,11240,10,1
7/3/2020,477,11117,9,2
7/3/2020,478,11117,9,2
7/3/2020,485,11117,9,2
7/3/2020,223,11117,9,1
7/3/2020,354,11117,9,1
7/3/2020,220,23234,8,1
7/3/2020,371,23234,8,1
7/3/2020,482,13841,10,2
7/3/2020,538,25641,10,1
7/3/2020,596,11943,9,1
7/3/2020,477,11338,8,2
7/3/2020,478,11338,8,2
7/3/2020,214,11338,8,1
7/3/2020,356,11338,8,1
7/3/2020,477,11400,10,3
7/3/2020,223,11400,10,2
7/3/2020,478,11400,10,2
7/3/2020,360,11400,10,1
7/3/2020,462,25086,4,2
7/3/2020,530,25086,4,2
7/3/2020,541,25086,4,2
7/3/2020,215,25086,4,1
7/3/2020,479,21575,4,2
7/3/2020,360,11108,9,1
7/3/2020,537,11108,9,1
7/3/2020,215,13059,4,1
7/3/2020,464,13059,4,1
7/3/2020,485,13059,4,1
7/3/2020,593,13059,4,1
7/3/2020,477,26826,8,2
7/3/2020,479,26826,8,2
7/3/2020,482,26826,8,2
7/3/2020,477,18208,9,2
7/3/2020,479,18208,9,2
7/3/2020,371,18208,9,1
7/3/2020,373,13519,9,1
7/3/2020,220,28202,9,1
7/3/2020,529,24604,9,2
7/3/2020,539,24604,9,2
7/3/2020,214,24604,9,1
7/4/2020,360,11105,9,1
7/4/2020,379,22822,10,1
7/4/2020,540,22822,10,1
7/4/2020,214,11615,10,1
7/4/2020,480,11257,4,3
7/4/2020,362,11257,4,1
7/4/2020,529,25609,10,2
7/4/2020,538,25609,10,2
7/4/2020,220,19225,4,1
7/4/2020,387,19225,4,1
7/4/2020,471,19225,4,1
7/4/2020,358,11106,9,1
7/4/2020,223,11402,7,2
7/4/2020,478,11402,7,2
7/4/2020,354,11402,7,1
7/4/2020,477,11402,7,1
7/4/2020,487,11402,7,1
7/4/2020,477,25625,8,2
7/4/2020,479,25625,8,2
7/4/2020,214,25625,8,1
7/4/2020,220,23859,6,1
7/4/2020,214,28204,9,1
7/4/2020,352,11345,7,1
7/4/2020,537,11345,7,1
7/4/2020,358,11002,9,1
7/4/2020,478,11292,4,3
7/4/2020,485,11292,4,3
7/4/2020,477,11292,4,2
7/4/2020,358,11292,4,1
7/4/2020,377,20038,4,1
7/5/2020,375,19360,10,1
7/5/2020,489,19360,10,1
7/5/2020,462,23105,9,2
7/5/2020,215,23105,9,1
7/5/2020,485,11017,9,2
7/5/2020,362,11017,9,1
7/6/2020,477,11456,9,2
7/6/2020,478,11456,9,2
7/6/2020,214,11456,9,1
7/6/2020,362,11456,9,1
7/6/2020,477,11340,7,2
7/6/2020,478,11340,7,2
7/6/2020,358,11340,7,1
7/6/2020,491,11340,7,1
7/6/2020,528,21534,10,2
7/6/2020,536,21534,10,2
7/6/2020,215,21534,10,1
7/6/2020,588,21534,10,1
7/7/2020,215,16944,8,1
7/7/2020,232,16944,8,1
7/7/2020,462,16944,8,1
7/7/2020,485,11136,6,2
7/7/2020,358,11136,6,1
7/7/2020,472,11136,6,1
7/7/2020,377,19341,10,1
7/7/2020,487,19341,10,1
7/7/2020,220,11265,1,1
7/7/2020,358,11265,1,1
7/7/2020,485,11265,1,1
7/7/2020,480,16693,9,2
7/7/2020,529,16693,9,2
7/7/2020,373,16693,9,1
7/7/2020,540,16693,9,1
7/7/2020,538,24386,6,2
7/7/2020,529,24386,6,1
7/7/2020,220,27766,8,1
7/7/2020,232,27766,8,1
7/7/2020,489,18468,9,1
7/7/2020,215,11278,1,1
7/7/2020,362,11278,1,1
7/7/2020,215,20716,8,1
7/7/2020,484,18212,9,2
7/7/2020,375,18212,9,1
7/7/2020,529,25779,8,2
7/7/2020,371,25779,8,1
7/7/2020,540,25779,8,1
7/7/2020,371,19418,10,1
7/7/2020,540,19418,10,1
7/7/2020,220,11341,10,1
7/7/2020,223,11341,10,1
7/7/2020,358,11341,10,1
7/7/2020,477,11008,9,2
7/7/2020,478,11008,9,2
7/7/2020,480,11008,9,2
7/7/2020,360,11008,9,1
7/7/2020,232,22667,10,1
7/7/2020,385,22667,10,1
7/8/2020,220,19417,8,1
7/8/2020,381,19417,8,1
7/8/2020,220,14775,8,1
7/8/2020,480,16311,10,2
7/8/2020,528,16311,10,2
7/8/2020,536,16311,10,2
7/8/2020,588,16311,10,1
7/8/2020,480,11335,8,2
7/8/2020,485,11335,8,2
7/8/2020,356,11335,8,1
7/8/2020,529,29356,8,2
7/8/2020,538,29356,8,2
7/8/2020,471,29356,8,1
7/8/2020,480,17512,9,2
7/8/2020,535,17512,9,2
7/8/2020,591,17512,9,1
7/8/2020,220,24425,1,1
7/8/2020,477,27949,10,2
7/8/2020,479,27949,10,2
7/8/2020,478,11447,9,3
7/8/2020,477,11447,9,2
7/8/2020,362,11447,9,1
7/8/2020,352,11060,9,1
7/8/2020,478,11445,9,2
7/8/2020,358,11445,9,1
7/9/2020,223,11003,9,2
7/9/2020,360,11003,9,1
7/9/2020,477,11003,9,1
7/9/2020,478,11003,9,1
7/9/2020,488,16569,7,1
7/9/2020,480,11333,10,2
7/9/2020,485,11333,10,2
7/9/2020,354,11333,10,1
7/9/2020,479,26994,7,3
7/9/2020,477,26994,7,2
7/9/2020,381,26994,7,1
7/9/2020,477,15553,4,2
7/9/2020,478,15553,4,2
7/9/2020,214,15553,4,1
7/9/2020,599,15553,4,1
7/9/2020,352,11328,6,1
7/9/2020,541,24061,7,2
7/9/2020,352,11242,7,1
7/9/2020,477,28207,9,3
7/9/2020,479,28207,9,2
7/9/2020,471,28207,9,1
7/9/2020,223,14050,9,2
7/9/2020,477,18958,4,2
7/9/2020,478,18958,4,2
7/9/2020,480,18958,4,2
7/9/2020,484,18958,4,2
7/9/2020,598,18958,4,1
7/9/2020,375,16702,9,1
7/9/2020,223,17644,10,2
7/9/2020,592,17644,10,1
7/9/2020,478,11336,7,3
7/9/2020,477,11336,7,2
7/9/2020,215,11336,7,1
7/9/2020,354,11336,7,1
7/9/2020,478,13774,8,2
7/9/2020,215,13774,8,1
7/9/2020,587,13774,8,1
7/9/2020,477,28758,7,2
7/9/2020,479,28758,7,2
7/10/2020,215,11083,4,1
7/10/2020,484,12296,7,2
7/10/2020,373,12296,7,1
7/10/2020,223,24403,4,2
7/10/2020,352,11155,4,1
7/10/2020,538,21004,7,1
7/10/2020,220,25723,7,1
7/10/2020,479,27745,9,3
7/10/2020,477,27745,9,2
7/10/2020,472,27745,9,1
7/11/2020,362,11093,9,1
7/11/2020,220,11446,9,1
7/11/2020,354,11446,9,1
7/11/2020,377,18220,9,1
7/11/2020,529,18243,9,2
7/11/2020,375,18243,9,1
7/11/2020,540,18243,9,1
7/11/2020,538,22260,1,3
7/11/2020,480,22260,1,1
7/11/2020,477,11267,4,3
7/11/2020,478,11267,4,2
7/11/2020,360,11267,4,1
7/11/2020,487,11267,4,1
7/11/2020,358,11054,9,1
7/11/2020,487,11054,9,1
7/11/2020,488,11054,9,1
7/11/2020,223,25092,4,2
7/11/2020,530,25092,4,2
7/11/2020,541,25092,4,2
7/11/2020,479,11439,7,3
7/11/2020,477,11439,7,2
7/11/2020,375,11439,7,1
7/11/2020,360,11167,1,1
7/11/2020,537,11167,1,1
7/11/2020,232,13789,8,1
7/11/2020,589,13789,8,1
7/11/2020,478,12462,8,3
7/11/2020,477,12462,8,2
7/11/2020,358,12462,8,1
7/11/2020,472,12462,8,1
7/11/2020,362,11454,9,1
7/11/2020,477,19393,4,2
7/11/2020,381,19393,4,1
7/11/2020,479,19393,4,1
7/11/2020,480,17833,8,2
7/11/2020,530,17833,8,2
7/11/2020,541,17833,8,2
7/11/2020,491,22415,8,1
7/11/2020,538,22415,8,1
7/11/2020,480,12301,7,2
7/11/2020,529,12301,7,2
7/11/2020,377,12301,7,1
7/11/2020,540,12301,7,1
7/11/2020,485,11062,1,2
7/11/2020,220,11062,1,1
7/11/2020,360,11062,1,1
7/11/2020,485,11270,4,2
7/11/2020,215,11270,4,1
7/11/2020,362,11270,4,1
7/11/2020,490,11270,4,1
7/11/2020,215,19359,10,1
7/11/2020,379,19359,10,1
7/11/2020,539,16793,4,3
7/11/2020,223,16793,4,2
7/11/2020,529,16793,4,2
7/11/2020,235,16793,4,1
7/12/2020,223,22259,1,2
7/12/2020,477,22259,1,2
7/12/2020,479,22259,1,2
7/12/2020,220,22414,8,1
7/12/2020,480,16797,1,2
7/12/2020,539,16797,1,2
7/12/2020,529,16797,1,1
7/12/2020,590,13741,4,1
7/12/2020,477,24434,1,2
7/12/2020,479,24434,1,1
7/12/2020,477,11388,10,2
7/12/2020,478,11388,10,2
7/12/2020,484,11388,10,2
7/12/2020,356,11388,10,1
7/12/2020,358,11156,4,1
7/12/2020,487,11156,4,1
7/12/2020,528,11156,4,1
7/12/2020,537,11156,4,1
7/13/2020,232,19428,8,1
7/13/2020,383,19428,8,1
7/13/2020,478,11942,9,3
7/13/2020,477,11942,9,2
7/13/2020,220,11942,9,1
7/13/2020,591,11942,9,1
7/13/2020,360,11152,1,1
7/13/2020,362,11129,1,1
7/13/2020,214,14047,9,1
7/13/2020,214,18205,9,1
7/13/2020,371,18205,9,1
7/13/2020,215,25722,7,1
7/13/2020,354,11455,9,1
7/13/2020,528,11295,4,2
7/13/2020,352,11295,4,1
7/13/2020,483,11295,4,1
7/13/2020,537,11295,4,1
7/13/2020,371,18218,9,1
7/13/2020,480,11070,9,2
7/13/2020,484,11070,9,2
7/13/2020,528,11070,9,2
7/13/2020,360,11070,9,1
7/13/2020,537,11070,9,1
7/14/2020,214,21465,4,1
7/14/2020,214,28672,4,1
7/14/2020,214,16394,7,1
7/14/2020,375,16394,7,1
7/14/2020,379,19416,10,1
7/14/2020,540,19416,10,1
7/14/2020,479,21469,4,2
7/14/2020,214,21469,4,1
7/14/2020,477,21469,4,1
7/14/2020,373,20181,4,1
7/14/2020,223,22613,10,2
7/14/2020,389,22613,10,1
7/14/2020,489,22613,10,1
7/14/2020,226,28667,1,1
7/14/2020,538,21438,4,1
7/14/2020,480,11835,6,3
7/14/2020,485,11835,6,2
7/14/2020,358,11835,6,1
7/14/2020,477,16388,7,3
7/14/2020,479,16388,7,2
7/14/2020,220,16388,7,1
7/14/2020,371,16388,7,1
7/14/2020,223,22109,6,3
7/14/2020,529,19437,10,2
7/14/2020,373,19437,10,1
7/14/2020,540,19437,10,1
7/14/2020,528,11191,4,2
7/14/2020,352,11191,4,1
7/14/2020,537,11191,4,1
7/14/2020,354,11154,1,1
7/15/2020,541,29042,6,2
7/15/2020,360,11010,9,1
7/15/2020,371,22312,7,1
7/15/2020,480,22312,7,1
7/15/2020,540,22312,7,1
7/15/2020,485,11417,7,2
7/15/2020,352,11417,7,1
7/15/2020,483,11417,7,1
7/15/2020,223,11239,10,2
7/15/2020,477,11239,10,2
7/15/2020,478,11239,10,2
7/15/2020,220,11239,10,1
7/15/2020,362,11239,10,1
7/15/2020,538,18903,9,2
7/15/2020,529,18903,9,1
7/15/2020,477,11281,4,2
7/15/2020,478,11281,4,2
7/15/2020,484,11281,4,2
7/15/2020,354,11281,4,1
7/15/2020,383,19171,4,1
7/15/2020,489,19171,4,1
7/15/2020,478,15549,6,2
7/15/2020,592,15549,6,1
7/15/2020,529,18214,9,3
7/15/2020,214,18214,9,1
7/15/2020,375,18214,9,1
7/15/2020,540,18214,9,1
7/15/2020,485,11109,9,2
7/15/2020,528,11109,9,2
7/15/2020,362,11109,9,1
7/15/2020,483,11109,9,1
7/15/2020,537,11109,9,1
7/15/2020,485,14945,8,2
7/15/2020,483,14945,8,1
7/15/2020,600,14945,8,1
7/15/2020,464,21331,6,2
7/15/2020,220,21331,6,1
7/16/2020,220,26307,4,1
7/16/2020,477,11063,1,3
7/16/2020,223,11063,1,2
7/16/2020,478,11063,1,2
7/16/2020,362,11063,1,1
7/16/2020,490,11063,1,1
7/16/2020,381,19212,1,1
7/16/2020,491,19212,1,1
7/16/2020,485,11092,9,2
7/16/2020,352,11092,9,1
7/16/2020,214,18217,9,1
7/16/2020,377,18217,9,1
7/16/2020,485,11275,4,3
7/16/2020,220,11275,4,1
7/16/2020,356,11275,4,1
7/16/2020,214,16218,1,1
7/16/2020,462,21017,7,2
7/16/2020,477,21017,7,1
7/16/2020,479,21017,7,1
7/16/2020,360,11316,6,1
7/16/2020,487,11316,6,1
7/16/2020,477,21488,4,2
7/16/2020,479,21488,4,2
7/16/2020,214,21488,4,1
7/16/2020,235,21488,4,1
7/16/2020,466,12308,7,2
7/16/2020,377,12308,7,1
7/16/2020,540,12308,7,1
7/16/2020,223,24413,4,2
7/16/2020,477,24413,4,2
7/16/2020,479,24413,4,2
7/16/2020,214,11243,10,1
7/16/2020,360,11243,10,1
7/16/2020,537,11243,10,1
7/17/2020,528,11739,6,2
7/17/2020,352,11739,6,1
7/17/2020,537,11739,6,1
7/17/2020,529,25605,10,2
7/17/2020,538,25605,10,2
7/17/2020,220,25605,10,1
7/17/2020,485,11107,9,3
7/17/2020,215,11107,9,1
7/17/2020,352,11107,9,1
7/17/2020,485,11272,4,2
7/17/2020,352,11272,4,1
7/17/2020,487,11272,4,1
7/17/2020,373,18244,9,1
7/17/2020,385,19159,4,1
7/17/2020,214,25088,4,1
7/18/2020,358,11041,4,1
7/18/2020,471,11041,4,1
7/18/2020,485,11041,4,1
7/18/2020,484,22828,10,3
7/18/2020,379,22828,10,1
7/18/2020,381,21300,4,1
7/18/2020,223,16803,1,2
7/18/2020,226,16803,1,1
7/18/2020,539,22932,9,2
7/19/2020,541,12264,10,2
7/19/2020,480,11168,4,3
7/19/2020,485,11168,4,3
7/19/2020,528,11168,4,2
7/19/2020,362,11168,4,1
7/19/2020,537,11168,4,1
7/19/2020,479,16805,1,3
7/19/2020,477,16805,1,2
7/19/2020,489,16805,1,1
7/19/2020,480,26654,9,2
7/19/2020,538,26654,9,2
7/19/2020,223,28694,10,3
7/19/2020,215,26657,9,1
7/19/2020,477,18907,9,3
7/19/2020,215,18907,9,1
7/19/2020,479,18907,9,1
7/19/2020,477,22436,8,2
7/19/2020,479,22436,8,2
7/19/2020,489,22436,8,1
7/20/2020,223,16937,7,2
7/20/2020,220,16937,7,1
7/20/2020,477,21014,7,2
7/20/2020,479,21014,7,2
7/20/2020,488,21014,7,1
7/20/2020,215,11484,8,1
7/20/2020,358,11484,8,1
7/20/2020,537,11484,8,1
7/20/2020,485,11001,9,3
7/20/2020,223,11001,9,2
7/20/2020,477,11001,9,2
7/20/2020,352,11001,9,1
7/20/2020,478,11001,9,1
7/20/2020,491,11001,9,1
7/20/2020,362,11075,9,1
7/20/2020,477,15555,4,3
7/20/2020,478,15555,4,3
7/20/2020,223,15555,4,2
7/20/2020,595,15555,4,1
7/20/2020,479,21487,4,2
7/20/2020,485,11171,4,3
7/20/2020,478,11171,4,2
7/20/2020,358,11171,4,1
7/20/2020,487,11171,4,1
7/20/2020,477,20036,4,2
7/20/2020,479,20036,4,2
7/20/2020,480,20036,4,2
7/20/2020,373,20036,4,1
7/20/2020,486,20036,4,1
7/20/2020,373,16316,8,1
7/20/2020,480,16316,8,1
7/20/2020,540,16316,8,1
7/20/2020,529,23606,10,2
7/20/2020,377,23606,10,1
7/20/2020,472,23606,10,1
7/20/2020,540,23606,10,1
7/20/2020,529,16798,4,3
7/20/2020,539,16798,4,3
7/20/2020,220,16798,4,1
7/20/2020,477,16687,9,2
7/20/2020,479,16687,9,2
7/20/2020,215,16687,9,1
7/20/2020,371,16687,9,1
7/20/2020,480,19170,1,2
7/20/2020,529,19170,1,2
7/20/2020,539,19170,1,2
7/20/2020,389,19170,1,1
7/20/2020,223,29043,6,2
7/20/2020,489,29043,6,1
7/20/2020,485,11289,4,3
7/20/2020,480,11289,4,2
7/20/2020,484,11289,4,2
7/20/2020,358,11289,4,1
7/21/2020,362,11053,4,1
7/21/2020,215,12315,10,1
7/21/2020,530,11616,10,3
7/21/2020,484,11616,10,2
7/21/2020,541,11616,10,2
7/21/2020,478,19475,7,3
7/21/2020,477,19475,7,2
7/21/2020,485,19475,7,2
7/21/2020,214,19475,7,1
7/21/2020,596,19475,7,1
7/22/2020,479,24427,4,2
7/22/2020,480,24427,4,2
7/22/2020,477,24427,4,1
7/22/2020,223,17700,10,1
7/22/2020,229,17700,10,1
7/22/2020,591,17700,10,1
7/22/2020,485,11000,9,2
7/22/2020,352,11000,9,1
7/22/2020,539,16570,7,2
7/22/2020,235,16570,7,1
7/22/2020,215,20977,7,1
7/22/2020,223,11403,7,2
7/22/2020,478,11403,7,2
7/22/2020,352,11403,7,1
7/22/2020,477,11403,7,1
7/22/2020,489,11403,7,1
7/22/2020,476,14078,6,1
7/22/2020,590,14078,6,1
7/22/2020,373,16391,7,1
7/22/2020,479,16132,6,2
7/22/2020,480,16132,6,2
7/22/2020,379,16132,6,1
7/22/2020,477,16132,6,1
7/22/2020,477,20039,1,2
7/22/2020,479,20039,1,2
7/22/2020,377,20039,1,1
7/22/2020,479,21470,4,3
7/22/2020,223,21470,4,2
7/22/2020,477,21470,4,2
7/22/2020,215,22614,10,1
7/23/2020,490,11337,10,1
7/23/2020,538,21597,4,2
7/23/2020,379,19362,10,1
7/23/2020,387,22669,10,1
7/23/2020,223,22630,10,2
7/23/2020,220,22630,10,1
7/23/2020,387,22630,10,1
7/23/2020,223,19160,4,2
7/23/2020,385,19160,4,1
7/23/2020,490,19160,4,1
7/23/2020,214,28201,9,1
7/24/2020,479,24414,4,3
7/24/2020,477,24414,4,2
7/24/2020,371,12300,7,1
7/24/2020,487,12300,7,1
7/24/2020,485,11025,9,2
7/24/2020,356,11025,9,1
7/24/2020,472,11025,9,1
7/24/2020,354,11244,10,1
7/24/2020,537,11244,10,1
7/24/2020,477,15017,4,2
7/24/2020,479,15017,4,2
7/24/2020,491,15017,4,1
7/24/2020,462,13747,1,2
7/24/2020,474,13747,1,1
7/24/2020,589,13747,1,1
7/24/2020,223,13058,4,2
7/24/2020,478,13058,4,2
7/24/2020,595,13058,4,1
7/24/2020,529,24605,9,2
7/24/2020,220,24605,9,1
7/24/2020,387,24605,9,1
7/24/2020,539,24605,9,1
7/24/2020,477,26381,8,2
7/24/2020,479,26381,8,2
7/24/2020,373,26381,8,1
7/24/2020,471,26381,8,1
7/24/2020,480,11009,9,2
7/24/2020,358,11009,9,1
7/24/2020,528,17511,9,2
7/24/2020,535,17511,9,2
7/24/2020,480,17511,9,1
7/24/2020,598,17511,9,1
7/24/2020,223,11266,1,2
7/24/2020,477,11266,1,2
7/24/2020,478,11266,1,2
7/24/2020,354,11266,1,1
7/24/2020,479,19424,10,3
7/24/2020,477,19424,10,2
7/24/2020,371,19424,10,1
7/24/2020,491,19424,10,1
7/25/2020,215,22274,1,1
7/25/2020,223,26656,9,2
7/25/2020,477,26656,9,2
7/25/2020,479,26656,9,2
7/25/2020,491,14046,9,1
7/25/2020,377,23759,8,1
7/25/2020,540,23759,8,1
7/25/2020,375,22323,7,1
7/25/2020,356,11481,8,1
7/25/2020,487,11481,8,1
7/25/2020,529,27744,9,2
7/25/2020,538,27744,9,2
7/25/2020,466,27744,9,1
7/25/2020,489,27744,9,1
